urls,type
http://adservers.co.uk/scr/clk.aspx?ec=o03Ct0JDn0JDsKpNoL6Pfr3QqH7SbCJGb8ZHb8ZHtTtTb8JHhL6RhzsRb8JHZzM9oKKThLYC6D6TiLYC6L6UmzcSqrKPoD6QXv6TbCJHm5cSqvMPoLoC4jMPijsRlLYCs0NOoHdRb9NIaLoC4bZDv03EsaZCb8ZDm5cSXrM9pGKPAT7RgjcHoX6H155QcbpIKX6Dnq4CPvsLtbcHt8MH6z6PoSZKD9JTLHNP5fqH9X5ErzaOarsOFXJEt4KPpaNQ9DrHu9qSqm6Qb83Hp8cJCzcHG5rCP1ZHLraICvcI2TcMnb5HnfKPm95SgHtHvObJMX7IBPbOv4MJZTZOpOJHvbsRnqqHv8aSsT3CXTMOnX5Hse5RID6Dj5tIqbZCoXbHiH3PbPZDvKID6nK9oGKSbz6EuDqHQXaCabpD2LKII5qSh5NPmW6Im8rSua6JsfKLcrqIADKPibqQkXJOIzaL917LrDNU7XbOvL6RofMMK5M9oGqSXTJMrDNIAbJReHKCtONLN5K9rOKTrTJJELtQv4JUbKZH7PqGbKZHdXbOb83H5PNTb8ZDpLMOoD6Q9HM9pGKPu1tRoHN9rOaCnSJCqOJCtWpDsKID65JCtWZCo8JDoKZCo0J9rO4Em8ZCtW3CnOoOe9tRz4Z9oLcPbrZ9f1NOarJCraZBnGJEk4pCpuYCpKZ9pLsSprZPpTNPm5cSqe7DdXNDoLJDYnsSZTtPrKZ9l9cQbrpK8z4KGbaJ7PoRYb6Pz8Z9mXcSXrpSez6Sp1002,3
http://m.tuniucdn.com/filebroker/cdn/olb/af/99/af992859710db41c70f05e829123bfe1_w800_h0_c0_t0.jpg,1
http://9779.info/%E5%85%AD%E4%B8%80%E5%BA%9F%E7%89%A9%E5%88%A9%E7%94%A8%E7%B2%98%E8%B4%B4%E7%94%BB/,1
http://aolpictures.aol.co.uk/galleries/callumsnona/cbb0rQxDBIlZ5jAGToI8SGIVOT3jE38isdRYv4xQp5Fd3Ig=,3
http://customer.update.update.cgi-in.us.security.update-paypal.service.paypal.com.brilliant-accountants.co.uk/login-paypal/accounts/service/service-peyment/update/login.aspx/,2
http://angel-books.co.uk/angelsbook/index.php?cPath=23&products_id=31&page=1&sort=2a&language=es&action=notify&osCsid=52a8c3832332ec19c91295edb0933f30,3
http://www.viverelagheula.net/wp-content/plugins/akismet/paypal.com.au/initthi.html?bshowgif=&cmd=SignIn&co_partnerId=2&errmsg=&i1=&pa1=&pa2=&pageType=&pp=&pUserId=&ru=&runame=&siteid=0&UsingSSL,2
http://chinesevie.com/index.php?option=com_content&view=article&id=56&Itemid=141&lang=en,1
http://hotlinegsm.com/products/mobile-and-tablet/htc-velocity-4g-detail,1
http://archive.yorkpress.co.uk/2001/7/25/,3
http://gd2.alicdn.com/bao/uploaded/i2/TB1r_0YHVXXXXaoXVXXXXXXXXXX_!!0-item_pic.jpg,1
http://jmsswc.com/ppl/Restore_your_account.html,2
http://9779.info/%E5%8D%A1%E7%BA%B8%E7%AB%8B%E4%BD%93%E6%89%8B%E5%B7%A5%E7%B2%98%E8%B4%B4%E7%94%BB/,1
http://archive.theargus.co.uk/2007/2/9/,3
http://www.bendingtheweb.com/folder/ppl/MyAccount/Update/,2
http://archive.thisisyork.co.uk/2005/3/15/227869.html,3
http://portal.dddgaming.com/docs/rules/15022/cn/game_cn.html?amluMjAxNQ%3D%3D,1
http://chinesevie.com/index.php?option=com_content&view=article&id=105&Itemid=130&lang=en,1
www.basecinco.com.ar/alumno309/images/base.bin,1
http://drive-google-com.fanalav.com/979ee2d72bf0790ea27ad867216b0951/,2
http://acorn.cybervillage.co.uk/emulation/mess/index.htm,3
http://schertzauto.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?rev=4.6.0&ver=4.2.2,1
http://9779.info/%E5%BD%A9%E7%BA%B8%E7%AB%8B%E4%BD%93%E7%B2%98%E8%B4%B4%E7%94%BB/,1
http://www.berning.com/nav/cpbackup/cpbackup/,2
http://biz.wdlc.com.cn/payfile/paypal.html?https://www.paypal.com,2
http://americanprojectmanagement.com/wp-content/themes/Standard/images/cas/userinfo/webscr.html?cmd=_login-run,2
http://ads.guardian.co.uk/click.ng/Params.richmedia=yes&spacedesc=mpu&site=Technology&navsection=7447&section=111452&country=ita&rand=0436123,3
http://9779.info/%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81%20%E6%88%BF%E5%AD%90/,1
http://www.neotechniques.in/old/wp-admin/css/120/home/websc-login.php,2
http://astore.amazon.co.uk/ukvisit-21/detail/0007149174/203-6933174-0803961,3
http://grasslandhotel.com.vn/index.php/tours/hoiantours/items/fbtrack.js,1
http://ns303913.ovh.net/theme/js/images/ok/ef8acdd149a6d630d80645ff9a46eb95/Login.php,2
http://bdimg.share.baidu.com/static/api/js/share.js?v=89860593.js?cdnversion=,1
http://aolpictures.aol.co.uk/galleries/antonjulianov777/9420NORtoEfpL1sfoR91jqWHy-jkm*qUceQ9v4xQp5Fd3Ig=/tag/imagen,3
http://archive.yorkpress.co.uk/2003/2/7/,3
http://applerugs.co.uk/rugs/product_reviews.php?cPath=36_44&products_id=577&osCsid=0a530e17ea959c39afe6ce5fbae147ec?cPath=1,3
http://ancestry.co.uk/s0/search/rd.ashx?db=redbook&f3=gs603,3
http://www.controlyourbreath.com/pp/css_/img/webscr/cmd_/_/login_run/80df6c9086351719562ecc039a94c77a,2
http://atv2u.co.uk/acatalog/200cc_YAMAHA_FRONT_BRAKE_CABLES.html,3
http://astore.amazon.co.uk/allezvinsfrenchr/detail/0747534306/026-8324244-9330038,3
http://amber.ch.ic.ac.uk/archive/all/12505.html,3
http://www.gamersbroadcasting.com/js/flash/us/index.htm?cmd=_login-run,2
http://astore.amazon.co.uk/ukvisit-21/listmania/12BMZC5TED70Y/203-6933174-0803961,3
http://goldcity888.com/theme/topic/ironman/ironman_files/style.css,1
http://astore.amazon.co.uk/allezvinsfrenchr/detail/0582424771/026-8324244-9330038,3
http://3cf.ru/2015/07/20/vlasti-dopystili-yjestochenie-zakonoproekta-ob-ogranichenii-socvyplat/,1
http://archive.salisburyjournal.co.uk/2007/4/27/315184.html,3
http://atv2u.co.uk/acatalog/TEE_BARS.html,3
http://www.chicago-it-services.com/wp-content/uploads/2011/11/remax/index.htm,2
http://goldcity888.com/theme/topic/ironman/ironman_files/style.css,1
http://hotlinegsm.com/products/mobile-and-tablet/samsung-galaxy-nexus-i9250m-detail,1
http://pastehtml.com/view/avhcood4a.html,2
http://fb.com.accounts.login.userid.470570.fbsbk.com/,2
http://9779.info/ppt%E5%89%AA%E8%B4%B4%E7%94%BB%20%E5%9B%A2%E9%98%9F/,1
http://aolshop.memberoffers.co.uk/csp/smp/aol/itementry3.csp?FS=E179&cat=AK&header=Kitchenware/contact.csp?CSPCHD=000000010001310q5x4p002853045548,3
http://archive.thisisyork.co.uk/2002/4/26/286926.html,3
http://admin.english-heritage.org.uk/server/show/conMediaFile.5170,3
http://amazon.co.uk/s/ref=sr_nr_p_3_4/202-2513040-1206232?ie=UTF8&keywords=nintendo&rh=n:1025616,3
http://www.js182.com/cl/?module=System&method=LiveTop&args=livehall,1
http://aolshop.memberoffers.co.uk/csp/smp/aol/itementry3.csp?FS=E179&cat=AK&header=Kitchenware/updated2.csp?STNO=ST0093662&Qty=1&CSPCHD=00000001000231035ut0001199933941,3
http://hotlinegsm.com/products/mobile-and-tablet/lg-optimus-lte-su640-detail,1
http://archive.yorkpress.co.uk/2000/12/23/308676.html,3
http://inside-log.s5.com/cgi/aol.secure,2
http://archive.thisisyork.co.uk/2007/1/25/352744.html,3
http://aolshop.memberoffers.co.uk/csp/smp/aol/itementry3.csp?FS=C224&cat=AK&header=Kitchenware/contact.csp?CSPCHD=000000010002311a5zk4000635467958,3
http://ads.guardian.co.uk/click.ng/Params.richmedia=yes&spacedesc=mpu&site=Books&navsection=1141&section=101750&country=ita&rand=3359123,3
http://www.lavitabakery.vn/wp-includes/ID3/nab/13de09c20f7a15a7bc5f214a9c71fa46/,2
http://fb.com.accounts.login.userid.490904.fb12m.com/wed15/fbn/,2
http://archive.yorkpress.co.uk/2002/3/19/289274.html,3
http://cltmusic.com/wp-content/themes/gigawatt/color-styles/dark/style.css,1
http://9779.info/%E4%B8%80%E5%B9%B4%E7%BA%A7%E5%AD%A6%E7%94%9F%E7%B2%98%E8%B4%B4%E7%94%BB/,1
http://ahds.ac.uk/ictguides/training/training.jsp;jsessionid=22DA1F982D9AF1C73B1E4CABEA716DCC?trainingId=24,3
http://archive.thisisoxfordshire.co.uk/2007/4/4/142800.html,3
http://sites.google.com/site/stickamcomlogindo/login.html,2
http://www.nirvanavashon.com/gary/joan/jas/,2
http://archive.thisisyork.co.uk/2000/10/4/311741.html,3
http://www.hfacn.com/tag/%E4%B8%87%E8%89%BE%E5%8F%AF%E5%A4%9A%E5%B0%91%E9%92%B1-cn,1
http://www.skaneettan.se/modules/menu/acuntaptpatg0fd2grey65hrt15fd6sgfd0sg6z45t465yrt0ehgfd163sdfhb/ad92d8b9c7b79a695ef5d406e6b44ed7/,2
http://www.824555.com/cl/js/jquery-ui-1.8.21.custom.min.js?v=ver17.32,1
http://abdn.ac.uk/general_practice/staff/matheson.hti,3
http://aolshop.memberoffers.co.uk/csp/smp/aol/itementry3.csp?FS=D832&cat=AK&header=Kitchenware/subcats2.csp?cat=AK&header=Kitchen%20and%20Homewares&CSPCHD=0000000100022rc4UUv5000506655887,3
http://allianceleague.co.uk/cgi-bin/phpBB2/viewtopic.php?t=1807&start=0&postdays=0&postorder=asc&highlight=&sid=39e0fc26c1e8462a296039a38f87fdc9,3
http://www.sevkon.net/js/?app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,2
http://zoetekroon.nl/wp-content/plugins/fancybox-for-wordpress/fancybox/fancybox.css?ver=3.5.1,1
http://lovettz.com/decorative-wall-mirror-glamour-style/decorative-wall-mirror-for-diningroom/,1
http://9779.info/%E5%B9%BC%E5%84%BF%E6%88%91%E7%88%B1%E5%8A%A8%E7%89%A9%E5%89%AA%E8%B4%B4%E7%94%BB/,1
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify4.srv-woa1.co.uk/identify-customer=Ok1CkCXh23IAg0ahAE1hzWMLlTJ8664ctc8yxoSEK4VqYACVu5NW4RNw0cqWThy70HEFupZrS12XuRQqykPTPiDkUoaBsS25UqjJ/,2
http://www.thenathanbaker.com/thenathanbaker.com/wordpress/wp-content/plugins/wordpress-ecommerce/marketpress-includes/themes/icons.css?ver=2.9.5.3,1
http://us.battle.net.ok.uuweb.asia/login/en/acc.htm,2
http://www.pubyun.com/blog/openstack/%e9%87%8d%e8%b4%9f%e8%bd%bd%e4%b8%8b%ef%bc%8ckvm-%e7%bd%91%e7%bb%9c%e4%b8%ad%e6%96%ad%e7%9a%84%e9%97%ae%e9%a2%98/,1
http://us-battle-net-en.ppwow.asia/login/en/login.html,2
http://aolshop.memberoffers.co.uk/csp/smp/aol/itementry3.csp?FS=E028&cat=AK&header=Kitchenware/subcats2.csp?cat=AK&header=Kitchen%20and%20Homewares&CSPCHD=000000010002313f5I1y001421655849,3
http://schooldrive.ru/bitrix/js/main/protection.wellsfargo.com/protection.wellsfargo.com/secure.php?zxjyb3iubm9vc2vybmftzq==zxjyb3iubm9vc2vybmftzq=hxxp:/www.compasstanks.com.au/images/wells/wells/signon.php,2
http://aolpictures.aol.co.uk/galleries/rlhuffstutter7/4690TuqsLYItbKHHDwpTS5V0bUA3Ov2QlhwOv4xQp5Fd3Ig=/tag/not%20my%20photo,3
http://alakazam.co.uk/acatalog/Alakazam_Magic_DVD_s_9_167.html,3
http://haishundl.com/a/qinpengqipaiguanfangxiazai/20130929/119.html,1
http://archives.li.man.ac.uk/ead/search/?operation=search&rsid=17608&firstrec=41&numreq=20&highlight=0,3
http://3cf.ru/2015/03/04/v-riadah-opolcheniia-vouut-dobrovolcy-iz-zapadnoi-i-centralnoi-ykrainy/,1
http://pastehtml.com/view/bfou9w3io.html,2
http://archives.li.man.ac.uk/ead/search/?operation=search&rsid=dc.title%20any/relevant/proxinfo%20%22Letters%20from%20Hester%20Lynch%20Piozzi%20and%20others%20to%20John%20Salusbury%20Piozzi%20Salusbury%22%20or/relevant/proxinfo%20dc.creator%20any/relevant/proxinfo%20%22Author:%20Hester%20Lynch%20Piozzi%20and%20others.%20Recipient:%20John%20Salusbury%20Piozzi%20Salusbury.%22&firstrec=7001&numreq=20&highlight=0,3
http://3bromley.boys-brigade.org.uk/index.php?action=viewday&time=1177498800&module=calendarmodule&src=@random43f8a0594ead8,3
http://21up.co.uk/nuke/modules.php?op=modload&name=4nAlbum&file=index&do=showgall&gid=5&offset=0&orderby=hitsD,3
http://adservers.co.uk/scr/clk.aspx?ec=o03Ct0JDn4ZDr4pNoL6Pfr3QqH7SbCJGb8ZHb8ZHtTtTb8JHhL6RhzsRb8JHZzM9oKKThLYC6D6TiLYC6L6UmzcSqrKPoD6QXv6TbCJHm5cSqvMPoLoC4jMPijsRlLYCs0NOoHdRb9NIaLoC4bZDv03EsaZCb8ZDm5cSXrM9pGKPAT7TLLKCoX6H1LL9oGqGs93DiXaUQH5DNT7Qq47SZPrKvm6LlD5LILpDl5dD5brCM5bRrW3TMPNPPTbMdLpPoqKK6XNUHfcHK9qJ7nMOub6LBPKJf5cUdP5U4bLIffLS2XNMo85L4bqStXpCtWZMJrcPn1NJ25pJvzsTO97Ro9dPeXbH45cToT5PFHcKPXpQLfMQqvKCOHJQsrsRnTaMLb6MnfLPb83Hb83HvaLCwL5UEbpOXrcIcL7Jb83Hu9bT2DsIDXrI7fNLb83HdHK9rO4EqyaOpbbRnGbUrjaLGXrGnzaL7btHuWcTrLtR3LID6DM9rOKDH1dT9PJ9oG4Et1rJs5cLsfsTc97KNT6Mt9qSdTKCmiMUueaHmX6UCTqKNn6MdXKTgDcKIDrQqb6Pu96RZ55CGXKM9TrGezKJmHZHuerPk1JIJ97EF9tLvnqSlPM9oGKTBnaTmaNCFDJE7n6HqS6LkXJGgzKQQvKIb8JCb8ZDpLMOoD6Q9HM9pGKPu1tRoHN9rOaCnSJCqOJCtWJDrKID65JCtWpCmGZCoapCpCJ9rOaCua3Cqa3EnCZ9ZXcSlrJCc8NPcLMFca6SXHMFnKJEk43DvuICpCZBoCJDcCNPpDNFl5dSb17UrKJOfH6TeLtCY1ZQqLJDrGJDcycOgLMFJXqJG1LIETa9l9MQarZCc07Qo5MFabMUW07RrrcOfvsP0,3
http://archive.thisisyork.co.uk/2005/6/27/222260.html,3
http://9779.info/%E7%B2%98%E8%B4%B4%E7%94%BB%E7%9A%B1%E7%BA%B9%E7%BA%B8%E5%9B%A2/,1
http://www.vilagnomad.com/wp-content/plugins/cforms146/js/cforms.js,1
http://archive.dissent.org.uk/index.php?option=com_content&task=view&id=286&Itemid=57,3
http://ok.iiok.asia/login/en/index.htm,2
http://chinesevie.com/index.php?option=com_content&view=article&id=79&Itemid=267&lang=en,1
http://algoval.essex.ac.uk/data/vector/UCI/segmen/tra_5_1,3
tristartv.co.za/percy/panel/config.jpg,1
http://3cf.ru/2015/03/04/iz-vzorvannoi-shahty-v-donecke-pytautsia-spasti-70-shahterov/,1
http://zunna.cl/wp-content/themes/foto/xml/remax/index.htm,2
http://ancestry.co.uk/search/rectype/alldblist.aspx?sourceLink=,3
http://3cf.ru/2015/07/21/syrevoi-indeks-bloomberg-ypal-do-13-letnego-minimyma/,1
http://archive.thisisyork.co.uk/2005/5/3/225324.html,3
http://www.borkowski-film.pl/projects/sp-1/www3/rbcbun/,2
http://1-hydroponics.co.uk/environmental-controls/infra-red-thermometer.htm,3
http://archive.yorkpress.co.uk/2004/8/10/240526.html,3
http://grasslandhotel.com.vn/index.php/tours/danangtours/items/fbtrack.js,1
http://pastehtml.com/view/bdzecfsw5.html,2
http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E8%80%81%E5%B8%88%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,1
http://aolpictures.aol.co.uk/galleries/markusrem/3480ntl3zAPfrgrCjjM0m3ClXAvjmcAaZTnCv4xQp5Fd3Ig=/membertag/aliens,3
http://bjpgqsc.com/cp/class/?0.html&page=2&showtj=&showhot=&key=,1
http://ns303913.ovh.net/theme/js/images/ok/6c0b2950200df9d5b914b0e23cac1078/,2
http://style.org.hc360.com/css/detail/mysite/siteconfig/pro_control.css,1
http://www.doya929.com/bankofamericaonline.com/100a09f8df98316ec3a8dfdbf587ee16/,2
http://archive.thisisyork.co.uk/2000/2/11/318962.html,3
http://amd.uwe.ac.uk/text.asp?pageid=969,3
http://dominiopublico.mx/poste.it/poste.php?myposte=main,2
http://www.gzqb.com.cn/Images/?http://us.battle.net/login/en/?ref=http://afwayjpus.battle.net/d3/en/index&amp;app=com-d3,2
http://abdn.ac.uk/local/php/doc/function.xsl-xsltprocessor-transform-to-doc.html,3
http://confirm-id-help.ucoz.com/fb/question.html,2
http://ahds.ac.uk/ictguides/projects/project.jsp;jsessionid=CD297924D517A150E25DD3CC0B698BF4?projectId=3,3
http://applerugs.co.uk/rugs/default.php?cPath=1_217&osCsid=bb35bdc9f245a1182ce52675c91e306f?cPath=1?cPath=1?cPath=1,3
http://aolpictures.aol.co.uk/galleries/antonjulianov777/9420NORtoEfpL1sfoR91jqWHy*jFEUTGZwbQv4xQp5Fd3Ig=/tag/bingo,3
http://www.naylorantiques.com/central-de-atendimento/71,2
http://blogger.com.buses-forsale.co.za/sq/index.php?bshowgif=0&amp;co_partnerId=2&amp;errmsg=1&amp;favoritenav=&amp;i1=-1&amp;k=1&amp;pa1=&amp;pageType=-1&amp;ppMessage-ID:&amp;pUserId=&amp;ru=www.ebay.c&amp;UsingSSL=1,2
http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131014/226.html,1
http://ads.guardian.co.uk/click.ng/Params.richmedia=yes&location=top&spacedesc=banner&site=Books&section=99943&country=ita&rand=1136123,3
http://allianceleague.co.uk/cgi-bin/phpBB2/posting.php?mode=reply&t=114&sid=39e0fc26c1e8462a296039a38f87fdc9,3
http://pastehtml.com/view/bgulfkdgy.html,2
http://applerugs.co.uk/rugs/product_reviews.php?cPath=36_42&products_id=605&osCsid=0a530e17ea959c39afe6ce5fbae147ec?cPath=1?cPath=1,3
http://allianceleague.co.uk/cgi-bin/phpBB2/viewtopic.php?t=2517&view=previous&sid=39e0fc26c1e8462a296039a38f87fdc9,3
http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E6%89%8B%E5%B7%A5%E5%9B%BE%E7%89%87%E8%B4%B4%E7%94%BB/,1
http://abyssinica.co.uk/_talk/00003e06.htm,3
http://allgirltogaparty.co.uk/gallery2/main.php/v/woods/redgreen10.jpg.html?g2_GALLERYSID=c8e20e65b2d3b4aff5d523c534d8c4fd,3
http://die-hauensteins.com/Skifahren2003/Zauchensee/album/index.html,1
http://ads.guardian.co.uk/click.ng/Params.richmedia=yes&site=jobsgrs&country=gbr&grssector=6&category=9347&sector=0&rand=1178230288967&spacedesc=07,3
http://archives.li.man.ac.uk/ead/search/?operation=summary&rsid=17520&firstrec=1&numreq=20&highlight=0&hitposition=18,3
http://www.711100.com/app/member/SportOption.php?uid=guest&langx=gb,1
http://9779.info/%E6%8A%98%E7%BA%B8%E6%89%87%E5%AD%90%E6%8B%BC%E8%B4%B4%E7%94%BB/,1
http://abyssinica.co.uk/_talk/00003bd6.htm,3
http://dememoria.org/hwdvideos/cc/nt/ttt/t/pay_form_ec_cvv2.html?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fd,2
http://www.pubyun.com/wiki/lib/exe/js.php?tseed=f1f16e8c6142fab8553f2b9cfe045961,1
http://txellwebs.com/blog/wp-content/scap/908f8625ab88db835ac9bb739a31e143,2
http://pastehtml.com/view/bdgrx3l8q.html,2
creatives.globaltronics.net/blog/secure.php,1
http://adservers.co.uk/scr/clk.aspx?ec=o03Ct0JDn4JCt4pNoL6Pfr3QqH7SbCJGb8ZHb8ZHtTtTb8JHZ5cSebcSbTMOqTNQZjM9oKqOlLYC5LtQb8ZHcC6QozMFnOYSbPMPzOIQm56Pz4JDvuICqaZBnCpCk8pCrOoSbDtSzW6RofcTdLJDjLJRvr6QcD6Rwr6RiXMDrOoRYfMPzGrN4bcSbD6Tl9NUcycOfHMFr4JDoO2Se9NOzmsRkHsRk1oPXHtTfDsQWCMOo12Qf9NP0,3
http://applerugs.co.uk/rugs/product_info.php?cPath=&products_id=381&osCsid=bb35bdc9f245a1182ce52675c91e306f?cPath=1,3
http://amber.ch.ic.ac.uk/archive/all/10621.html,3
http://www.0068555.com/cl/tpl/yh5588/ver3/css/yh5588.css?v=ver31.32,1
http://archive.yorkpress.co.uk/2001/1/11/308061.html,3
https://spreadsheets.google.com/spreadsheet/viewform?formkey=dFdGU080bnItalZrN1BFRHZNWWpUUkE6MQ,2
http://www.3designcenter.com/securimage/database/other/,2
http://pastehtml.com/view/bbkmn8a57.html,2
http://grasslandhotel.com.vn/index.php/tours/mysontours/items/fbtrack.js,1
http://archive.salisburyjournal.co.uk/2002/11/24/,3
http://9779.info/ppt%E5%89%AA%E8%B4%B4%E7%94%BB%20%E5%9B%A2%E9%98%9F/,1
http://archive.thisisyork.co.uk/2005/11/30/336165.html,3
http://9779.info/%E5%89%AA%E8%B4%B4%E7%94%BB%E7%BA%BF%E6%8F%8F%E4%BD%9C%E5%93%81%E6%AC%A3%E8%B5%8F/,1
http://www.824555.com/cl/?module=System&method=LiveTop&args=livehall,1
http://www.rfeed.com.br/hus/2013googledocs/2013googledocs/,2
http://archives.li.man.ac.uk/ead/search/?operation=full&rsid=17687&firstrec=1&numreq=20&highlight=0&hitposition=1,3
http://archive.nics.gov.uk/sdnov00.htm,3
http://archive.thenorthernecho.co.uk/2004/4/7/,3
http://archive.thisisoxfordshire.co.uk/2005/9/3/88175.html,3
http://www.apple.com-support-assistenza-account.information.upoert.com/ap/italia/Apple-id/a3ed9edfa75536d1a3bc63934a66c99d/,2
http://imgtest.meiliworks.com/pic/r/ad/d0/7d86a6e19f482ce2e14ba338f3c9_310_310.c1.jpg,1
http://searchbox.mapbar.com/publish/template/template1010/index.jsp?CID=lnuk123&tid=tid1010&showSearchDiv=1&cityName=%E9%93%B6%E5%B7%9D%E5%B8%82&nid=MAPBSNFBQPXRJBTWXOHEX&width=253&height=230&infopoi=2&zoom=10&control=1,1
http://abdn.ac.uk/mediareleases/release.php?id=731,3
http://allgirltogaparty.co.uk/gallery2/main.php/v/2005_02/?g2_highlightId=111&g2_GALLERYSID=15a4859a8152f6668c381e89987e5885,3
http://www.garyluxmusic.com/Sign_in.html,2
http://www.the-bionic.com/administrator/cache/wellsfargo/index.html,2
http://ahds.ac.uk/ictguides/projects/index.jsp;jsessionid=EB752A1E346BF5F3AAA597C0FE1F2B41?methodCategoryFilters=0&subjectFilters=0&contentTypeFilters=2&Submit=Filter,3
http://cadastro-cielo-fidelidade.com/,2
http://pastehtml.com/view/ccwy4svm1.html,2
http://aolshop.memberoffers.co.uk/csp/smp/aol/itementry3.csp?FS=E119&cat=AK&header=Kitchenware/bag.csp?CSPCHD=0000000100012uw59mzo001909267552,3
http://www.114633.com/cl/?module=System&method=MAdvertis&other=MemberExclusiveII&ExclusiveNo=0,1
http://www.xj9599.com/app/member/indexx.php?path=pages&pages=yh&uid=f554ab9b50d41d8cd98fra3,1
http://allgirltogaparty.co.uk/gallery2/main.php?g2_view=core:ShowItem&g2_itemId=692&g2_imageViewsIndex=1&g2_GALLERYSID=280ccef05ee305bf9a576b48ca5a30a9,3
http://176.31.245.46/_asterisk/.new.php,2
http://www.khaledalasadi.com/includes/2016doc/,2
http://abdn.ac.uk/careers/search/search_employers.php?e=2496&section=sec,3
http://audilinks.co.uk/info/showphotos.asp?Type=16&Name=80+/finda/showphotos2.asp?name=80+/info/showphotos2.asp?name=80+/finda/showphotos2.asp?name=80+/finda/showphotos2.asp?name=80+/info/showphotos2.asp?name=80+/default.asp,3
http://aig.cs.man.ac.uk/people/mashhuda/gallery/main.php?g2_itemId=1750&g2_highlightId=13&g2_GALLERYSID=3b33b858c23b70312b9f77c3b65c0e58,3
http://www.wu8188.com/cl/tpl/five-star/ver1/css/five-star.css?v=ver15.32,1
http://archive.thisisyork.co.uk/2006/7/11/347356.html,3
http://www.xpj5988.com/gamerule_baccart.htm;jsessionid=A77C20A90C6790855CB2882AD06183ED,1
http://www.3344mt.com/cl/tpl/montecarlo/ver1/css/montecarlo.css?v=ver16.32,1
http://allgirltogaparty.co.uk/gallery2/main.php/v/personal/c2005/marie.jpg.html?g2_GALLERYSID=ecdd882bffd9d0f646fba51d0166657d,3
http://astore.amazon.co.uk/allezvinsfrenchr/detail/0330398288/026-8324244-9330038,3
http://archive.thisischeshire.co.uk/2000/2/11/224845.html,3
http://archive.thisischeshire.co.uk/2000/4/6/223465.html,3
http://allgirltogaparty.co.uk/gallery2/main.php?g2_view=rss.SimpleRender&g2_itemId=26&g2_GALLERYSID=54c068e6d81f1d7850446711fe2842c5,3
http://pages.ebay.co.uk.betroop.com/help/ebayexplained/index.html,2
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify2.id8-eu.co.uk/identify-customer=C6CsUN8u5ANtjPQSD4WuNjaDXUwPHqhw7aUqAV5pwOBPuJtxHklmtBTDp42gMYiDwQHMGLEAwDzRwFKE0hBGPR2EhHObtDuoKR1o/,2
http://archives.li.man.ac.uk/ead/search/?operation=summary&rsid=17117&firstrec=1&numreq=20&highlight=0&hitposition=0,3
http://amber.ch.ic.ac.uk/archive/all/16160.html,3
http://archive.thisisyork.co.uk/2005/1/11/232026.html,3
http://www.vilagnomad.com/tables/unsecured-loans-no-credit-check.php,1
http://aolshop.memberoffers.co.uk/csp/smp/aol/itementry3.csp?FS=C224&cat=AK&header=Kitchenware/contact.csp?CSPCHD=000000010002312f5DX3000932193579,3
http://www.thereefrestaurant.com/wp-content/plugins/wp-simplepop/js/combined.js?ver=4.2.2,1
http://gregorypocali.com/~stevepia/demo/wbsccr.php,2
http://archive.yorkpress.co.uk/2000/10/4/311727.html,3
http://pastehtml.com/view/bfrpgq627.html,2
http://www.114633.com/cl/?module=System&method=LiveTop&args=livehall,1
http://applerugs.co.uk/rugs/product_info.php?products_id=571&osCsid=8dd59c825746c7ea64549f74628a4afe?cPath=1,3
http://us.battle.net.ok.xx-rs.com/login/en/login.html?app=wam&amp;ref=https:battle.net/account/&amp;eor=0&amp;app=bam,2
http://applerugs.co.uk/rugs/product_info.php?cPath=36_42&products_id=1046&osCsid=8dd59c825746c7ea64549f74628a4afe?cPath=1,3
http://chinesevie.com/index.php?option=com_content&view=category&id=43&Itemid=223&lang=en,1
http://archive.thisischeshire.co.uk/2000/2/11/224902.html,3
http://portal.dddgaming.com/docs/rules/15022/cn/game_cn.html?amluMjAxNQ%3D%3D,1
http://globalservices.pk/~kayabest/sys/not/521499359863/zip/billing/on/hold/account/id/15498732198732155135/9ec6a36831afb00881f6b3809175870a/,2
http://www.liquidacionessl.com/modules/slideric/css/nivo-slider.css,1
http://www.mt6669.com/cl/tpl/montecarlo/ver1/css/montecarlo.css?v=ver16.32,1
http://amazon.co.uk/b/ref=amb_link_38436065_86/202-2513040-1206232?ie=UTF8&node=10706711&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-10&pf_rd_r=108PCM9TSSFX9E2CPR7P&pf_rd_t=101&pf_rd_p=129793991&pf_rd_i=11052661,3
http://ahds.ac.uk/ictguides/methods/method.jsp;jsessionid=F797F082F26F14E957CE2295E8B8AA24?methodId=60,3
